"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0X150","2020-04-05 20:00:00","18.000","16.000","2.400","18.900","0.840","1017.500","","0.000","-99.000","-99.000","-99.000","24.800","","17.200",""
"C0Z050","2020-04-05 20:00:00","830.000","0.000","0.000","12.400","0.980","929.500","","0.500","-99.000","-99.000","-99.000","14.000","","12.300",""
"C0I490","2020-04-05 20:00:00","1601.000","95.000","2.500","10.700","0.990","845.300","","8.000","-99.000","-99.000","-99.000","16.600","","10.500",""
"C0I090","2020-04-05 20:00:00","910.000","224.000","1.600","15.400","1.000","916.100","","2.500","-99.000","-99.000","-99.000","19.800","","14.900",""
"C0X240","2020-04-05 20:00:00","394.000","0.000","0.000","17.500","0.860","973.200","","0.000","-99.000","-99.000","-99.000","23.100","","14.700",""
"C0S990","2020-04-05 20:00:00","409.000","27.000","3.800","17.900","0.810","973.900","","0.000","-99.000","-99.000","-99.000","20.100","","17.700",""
"C0E850","2020-04-05 20:00:00","104.000","23.000","0.500","14.600","0.930","1007.900","","4.000","-99.000","-99.000","-99.000","19.700","","14.300",""
"C0T9B0","2020-04-05 20:00:00","558.000","216.000","0.500","14.200","0.990","958.600","","0.500","-99.000","-99.000","-99.000","16.600","","13.600",""
"C0G650","2020-04-05 20:00:00","34.000","344.000","1.100","16.900","0.990","1014.500","","1.500","-99.000","-99.000","-99.000","23.100","","16.900",""
"C0K580","2020-04-05 20:00:00","26.000","348.000","2.200","16.000","0.990","1017.000","","1.000","-99.000","-99.000","-99.000","21.900","","16.000",""
"C0X050","2020-04-05 20:00:00","25.000","7.000","2.700","17.600","0.950","1014.100","","0.000","-99.000","-99.000","-99.000","24.700","","16.100",""
"CM0100","2020-04-05 20:00:00","25.000","40.000","3.300","16.400","0.740","1017.800","","1.500","8.800","31.000","","20.000","","16.000",""
"C0AC70","2020-04-05 20:00:00","71.000","85.000","1.400","15.700","0.830","1013.400","","1.000","-99.000","-99.000","-99.000","18.900","","15.500",""
"CM0130","2020-04-05 20:00:00","11.000","14.000","4.000","19.100","0.750","1017.900","","0.000","-99.000","-99.000","-99.000","22.000","","17.900",""
"C0W110","2020-04-05 20:00:00","16.000","31.000","7.800","14.700","0.680","1022.300","","0.000","13.900","32.000","","15.500","","14.000",""
"C0R670","2020-04-05 20:00:00","26.000","78.000","3.600","22.100","0.620","1016.300","","0.000","11.300","90.000","","25.800","","21.900",""
"C0X120","2020-04-05 20:00:00","28.000","348.000","2.500","18.600","0.840","1016.000","","0.000","-99.000","-99.000","-99.000","24.000","","16.900",""
"C0R100","2020-04-05 20:00:00","1006.000","0.000","0.000","15.500","0.990","907.100","","0.000","-99.000","-99.000","-99.000","19.700","","14.700",""
"C0C700","2020-04-05 20:00:00","151.000","57.000","2.900","14.800","0.820","1003.900","","1.500","8.800","52.000","","18.100","","14.400",""
"C0W130","2020-04-05 20:00:00","18.000","21.000","7.400","18.800","0.810","1015.300","","0.000","16.100","21.000","","20.800","","18.000",""
"C0F9R0","2020-04-05 20:00:00","20.000","42.000","3.500","15.900","1.000","1017.900","","2.000","-99.000","-99.000","-99.000","20.000","","15.800",""
"C0V660","2020-04-05 20:00:00","25.000","32.000","1.600","20.400","0.670","1015.300","","0.000","9.300","2.000","","27.300","","17.600",""
"C0G780","2020-04-05 20:00:00","27.000","12.000","1.700","16.200","0.930","1015.600","","2.000","-99.000","-99.000","-99.000","20.700","","16.200",""
"C0C590","2020-04-05 20:00:00","72.000","33.000","2.600","15.300","0.780","1012.100","","1.500","-99.000","-99.000","-99.000","19.300","","14.800",""
"C0M790","2020-04-05 20:00:00","15.000","19.000","1.900","16.200","0.890","1015.500","","0.500","-99.000","-99.000","-99.000","22.200","","16.200",""
"C0R130","2020-04-05 20:00:00","1040.000","256.000","1.000","16.100","0.970","901.000","","0.000","-99.000","-99.000","-99.000","20.800","","15.500",""
"C0AH30","2020-04-05 20:00:00","755.000","38.000","4.200","11.400","1.000","935.200","","2.000","-99.000","-99.000","-99.000","13.800","","11.000",""
"C0X170","2020-04-05 20:00:00","50.000","32.000","1.000","20.100","0.700","1011.800","","0.000","-99.000","-99.000","-99.000","26.500","","17.300",""
"C0K291","2020-04-05 20:00:00","8.000","4.000","3.100","16.800","0.920","1018.000","","0.500","-99.000","-99.000","-99.000","21.700","","16.800",""
"C0D480","2020-04-05 20:00:00","223.000","0.000","0.000","13.200","0.970","993.400","","3.000","-99.000","-99.000","-99.000","18.200","","13.100",""
"C0F0C0","2020-04-05 20:00:00","983.000","0.000","0.000","13.900","0.990","908.100","","5.000","-99.000","-99.000","-99.000","19.100","","13.500",""
"C0U860","2020-04-05 20:00:00","5.000","295.000","0.600","16.200","0.940","1022.000","","0.500","-99.000","-99.000","-99.000","19.500","","15.700",""
"C0UA50","2020-04-05 20:00:00","808.000","304.000","1.000","11.100","1.000","929.600","","2.000","-99.000","-99.000","-99.000","12.000","","10.100",""
"C0X320","2020-04-05 20:00:00","30.000","33.000","1.700","18.400","0.810","1014.000","","0.000","-99.000","-99.000","-99.000","25.100","","16.400",""
"C0T960","2020-04-05 20:00:00","120.000","0.000","0.000","16.900","0.990","1007.800","","0.500","-99.000","-99.000","-99.000","20.200","","16.400",""
"C0SA80","2020-04-05 20:00:00","136.000","0.000","0.100","19.100","0.870","1004.700","","0.000","-99.000","-99.000","-99.000","22.200","","18.500",""
"C0E780","2020-04-05 20:00:00","160.000","334.000","0.600","14.600","0.990","1001.500","","2.500","-99.000","-99.000","-99.000","19.300","","14.400",""
"C0F9Q0","2020-04-05 20:00:00","149.000","337.000","2.500","15.000","0.990","1000.700","","2.500","-99.000","-99.000","-99.000","19.500","","15.000",""
"C0F9X0","2020-04-05 20:00:00","166.000","10.000","3.400","14.700","0.990","1004.300","","2.000","-99.000","-99.000","-99.000","19.000","","14.600",""
"C0F0D0","2020-04-05 20:00:00","3171.000","265.000","1.000","3.000","0.970","698.900","","5.000","-99.000","-99.000","-99.000","6.400","","2.800",""
"C0S730","2020-04-05 20:00:00","110.000","27.000","9.500","19.500","0.890","1007.100","","0.000","16.900","23.000","","21.500","","19.200",""
"C0T790","2020-04-05 20:00:00","2830.000","268.000","0.500","5.100","1.000","728.100","","7.500","-99.000","-99.000","-99.000","11.800","","5.100",""
"C0V750","2020-04-05 20:00:00","50.000","30.000","2.400","20.600","0.690","1013.300","","0.000","-99.000","-99.000","-99.000","27.900","","17.900",""
"C0K530","2020-04-05 20:00:00","12.000","31.000","3.300","16.700","0.860","1017.400","","0.000","-99.000","-99.000","-99.000","20.800","","16.700",""
"C0M780","2020-04-05 20:00:00","30.000","33.000","1.200","16.800","0.900","1015.100","","0.000","-99.000","-99.000","-99.000","23.300","","16.300",""
"C0V360","2020-04-05 20:00:00","94.000","0.000","0.100","19.700","0.680","1006.900","","0.000","-99.000","-99.000","-99.000","28.800","","16.200",""
"C0K510","2020-04-05 20:00:00","10.000","360.000","3.400","16.300","0.890","1016.600","","0.500","-99.000","-99.000","-99.000","21.800","","16.300",""
"C0D650","2020-04-05 20:00:00","97.000","36.000","4.500","15.100","0.810","1009.600","","1.000","-99.000","-99.000","-99.000","19.100","","14.800",""
"C0V630","2020-04-05 20:00:00","19.000","14.000","1.100","20.400","0.670","1015.600","","0.000","-99.000","-99.000","-99.000","24.500","","17.700",""
"C0U910","2020-04-05 20:00:00","17.000","305.000","1.200","15.900","0.900","1020.300","","2.000","-99.000","-99.000","-99.000","18.600","","15.700",""
"C0U600","2020-04-05 20:00:00","10.000","277.000","0.700","15.500","0.990","1020.700","","1.000","-99.000","-99.000","-99.000","19.300","","15.500",""
"C0G820","2020-04-05 20:00:00","29.000","0.000","0.200","16.200","0.960","1014.700","","0.500","-99.000","-99.000","-99.000","22.300","","16.100",""
"C0R590","2020-04-05 20:00:00","72.000","8.000","1.300","21.600","0.720","1009.400","","0.000","-99.000","-99.000","-99.000","27.500","","18.700",""
"C0A9E0","2020-04-05 20:00:00","26.000","77.000","1.500","16.300","0.710","1019.400","","1.000","-99.000","-99.000","-99.000","19.500","","16.100",""
"C0X300","2020-04-05 20:00:00","70.000","121.000","0.300","17.600","0.880","1009.800","","0.000","-99.000","-99.000","-99.000","24.200","","15.700",""
"C0U970","2020-04-05 20:00:00","7.000","248.000","2.000","16.400","0.840","1022.500","","1.000","-99.000","-99.000","-99.000","19.200","","15.700",""
"C0R340","2020-04-05 20:00:00","230.000","23.000","3.000","19.500","0.790","991.900","","0.000","-99.000","-99.000","-99.000","25.300","","18.700",""
"C0M750","2020-04-05 20:00:00","10.000","16.000","3.800","17.100","0.870","1017.300","","0.000","-99.000","-99.000","-99.000","22.200","","17.000",""
"C0I110","2020-04-05 20:00:00","161.000","69.000","1.300","17.200","0.950","1000.600","","1.500","-99.000","-99.000","-99.000","22.800","","17.100",""
"C0V370","2020-04-05 20:00:00","74.000","0.000","0.100","20.100","0.710","1010.100","","0.000","-99.000","-99.000","-99.000","28.400","","16.500",""
"C0C690","2020-04-05 20:00:00","242.000","56.000","2.700","14.000","0.760","992.600","","1.500","-99.000","-99.000","-99.000","17.600","","13.600",""
"C0A540","2020-04-05 20:00:00","401.000","0.000","0.000","12.200","0.990","974.300","","2.500","-99.000","-99.000","-99.000","15.200","","12.200",""
"C0SA60","2020-04-05 20:00:00","6.000","353.000","2.800","19.300","0.760","1019.600","","0.000","-99.000","-99.000","-99.000","24.100","","19.300",""
"C0H950","2020-04-05 20:00:00","192.000","0.000","0.000","16.400","0.990","996.000","","1.500","-99.000","-99.000","-99.000","21.600","","15.600",""
"C0O960","2020-04-05 20:00:00","112.000","60.000","1.100","19.300","0.750","1004.200","","0.000","-99.000","-99.000","-99.000","27.200","","15.900",""
"C0E880","2020-04-05 20:00:00","507.000","51.000","3.800","12.300","0.990","960.900","","2.500","-99.000","-99.000","-99.000","15.600","","12.300",""
"C0AH10","2020-04-05 20:00:00","30.000","92.000","3.600","16.600","1.000","1017.900","","1.000","-99.000","-99.000","-99.000","19.600","","16.400",""
"C0R680","2020-04-05 20:00:00","13.000","51.000","3.800","22.200","0.740","1017.700","","0.000","10.200","67.000","","24.700","","21.800",""
"C0X210","2020-04-05 20:00:00","38.000","12.000","2.200","17.600","0.900","1011.900","","0.000","-99.000","-99.000","-99.000","23.100","","16.400",""
"C0D430","2020-04-05 20:00:00","87.000","0.000","0.000","14.800","0.970","1009.300","","4.500","-99.000","-99.000","-99.000","20.700","","14.800",""
"C0AD30","2020-04-05 20:00:00","20.000","95.000","2.600","16.900","0.680","1017.000","","1.000","8.800","75.000","","19.900","","16.600",""
"C0R240","2020-04-05 20:00:00","87.000","24.000","0.900","21.800","0.800","1007.300","","0.000","-99.000","-99.000","-99.000","26.900","","18.200",""
"C0AI30","2020-04-05 20:00:00","26.000","73.000","4.700","16.500","0.850","1019.500","","0.500","-99.000","-99.000","-99.000","19.400","","16.300",""
"C0U960","2020-04-05 20:00:00","1885.000","256.000","1.900","6.500","0.990","817.300","","2.500","-99.000","-99.000","-99.000","10.400","","5.200",""
"C0T9E0","2020-04-05 20:00:00","415.000","9.000","0.600","14.600","0.910","975.100","","1.000","-99.000","-99.000","-99.000","17.500","","14.600",""
"C0D550","2020-04-05 20:00:00","1956.000","166.000","0.400","9.900","0.900","813.300","","9.000","-99.000","-99.000","-99.000","14.700","","8.600",""
"C0C630","2020-04-05 20:00:00","209.000","33.000","4.100","14.500","0.790","996.000","","3.000","9.800","27.000","","17.300","","14.100",""
"C0A560","2020-04-05 20:00:00","405.000","223.000","0.600","13.000","1.000","974.600","","7.000","-99.000","-99.000","-99.000","14.900","","12.900",""
"C0X190","2020-04-05 20:00:00","10.000","0.000","0.000","19.700","0.730","1016.700","","0.000","-99.000","-99.000","-99.000","24.500","","17.400",""
"C0S950","2020-04-05 20:00:00","415.000","229.000","2.600","15.400","0.980","972.600","","0.000","-99.000","-99.000","-99.000","18.800","","15.300",""
"C0A880","2020-04-05 20:00:00","6.000","45.000","0.800","16.700","0.780","1020.000","","0.000","-99.000","-99.000","-99.000","19.100","","15.500",""
"C0I530","2020-04-05 20:00:00","3014.000","244.000","3.900","3.200","1.000","702.600","","-99.000","10.200","243.000","","4.800","","3.000",""
"C0M670","2020-04-05 20:00:00","43.000","3.000","1.600","16.400","0.920","1012.900","","0.500","-99.000","-99.000","-99.000","22.000","","16.300",""
"C0Z061","2020-04-05 20:00:00","174.000","327.000","0.600","16.700","0.990","1005.100","","0.500","-99.000","-99.000","-99.000","19.100","","16.100",""
"C0M730","2020-04-05 20:00:00","40.000","358.000","1.700","17.800","0.840","1012.900","","0.000","-99.000","-99.000","-99.000","25.200","","17.100",""
"C0U750","2020-04-05 20:00:00","398.000","41.000","2.900","13.300","0.950","974.600","","0.500","-99.000","-99.000","-99.000","15.300","","12.400",""
"C0A650","2020-04-05 20:00:00","287.000","0.000","0.000","13.200","0.990","988.600","","1.000","-99.000","-99.000","-99.000","16.200","","12.900",""
"C0K400","2020-04-05 20:00:00","65.000","0.000","0.000","16.100","0.990","1011.800","","1.000","-99.000","-99.000","-99.000","22.000","","15.900",""
"C0I370","2020-04-05 20:00:00","671.000","149.000","0.400","16.600","0.970","943.100","","2.000","-99.000","-99.000","-99.000","22.200","","16.600",""
"C0S750","2020-04-05 20:00:00","2280.000","0.000","0.000","7.700","1.000","775.800","","3.500","-99.000","-99.000","-99.000","11.700","","6.900",""
"C0R650","2020-04-05 20:00:00","29.000","222.000","1.300","23.800","0.810","1015.500","","0.000","-99.000","-99.000","-99.000","27.600","","19.100",""
"C0E740","2020-04-05 20:00:00","27.000","47.000","1.100","15.700","1.000","1011.400","","3.000","-99.000","-99.000","-99.000","20.700","","15.300",""
"C0AI20","2020-04-05 20:00:00","25.000","97.000","3.700","16.300","0.700","1019.500","","2.000","-99.000","-99.000","-99.000","18.800","","15.400",""
"C0E550","2020-04-05 20:00:00","84.000","9.000","0.500","14.700","0.940","1011.400","","3.000","-99.000","-99.000","-99.000","19.400","","14.500",""
"C0X060","2020-04-05 20:00:00","19.000","360.000","3.200","18.100","0.830","1017.600","","0.000","-99.000","-99.000","-99.000","25.000","","16.400",""
"C0AC60","2020-04-05 20:00:00","55.000","85.000","3.300","15.900","0.890","1014.300","","1.500","10.400","72.000","","19.100","","15.500",""
"C0UA70","2020-04-05 20:00:00","547.000","0.000","0.000","11.600","0.990","959.200","","2.000","-99.000","-99.000","-99.000","14.000","","11.100",""
"C0G740","2020-04-05 20:00:00","24.000","23.000","2.300","16.100","0.890","1016.500","","0.500","-99.000","-99.000","-99.000","20.500","","16.100",""
"C0F9N0","2020-04-05 20:00:00","75.000","328.000","0.500","17.500","0.910","1009.700","","2.500","-99.000","-99.000","-99.000","22.600","","17.200",""
"C0F9T0","2020-04-05 20:00:00","111.000","322.000","1.300","15.600","0.950","1004.900","","2.000","-99.000","-99.000","-99.000","20.000","","15.400",""
"C0S710","2020-04-05 20:00:00","382.000","16.000","2.800","15.500","0.910","978.100","","0.000","9.100","18.000","","18.500","","15.300",""
"C0M680","2020-04-05 20:00:00","37.000","344.000","1.600","16.900","0.950","1015.600","","0.000","-99.000","-99.000","-99.000","23.200","","16.400",""
"C0X220","2020-04-05 20:00:00","26.000","1.000","3.100","17.300","0.860","1015.300","","0.000","-99.000","-99.000","-99.000","22.500","","16.600",""
"C0R560","2020-04-05 20:00:00","22.000","338.000","2.000","23.200","0.660","1015.800","","0.000","-99.000","-99.000","-99.000","27.200","","18.600",""
"C0F9P0","2020-04-05 20:00:00","26.000","35.000","5.800","16.200","0.930","1017.000","","1.500","-99.000","-99.000","-99.000","20.200","","16.000",""
"C0O970","2020-04-05 20:00:00","71.000","101.000","1.300","19.200","0.770","1009.700","","0.000","-99.000","-99.000","-99.000","27.000","","16.300",""
"C0F0B0","2020-04-05 20:00:00","311.000","71.000","0.800","14.600","0.980","983.100","","2.500","-99.000","-99.000","-99.000","18.800","","14.600",""
"C0R700","2020-04-05 20:00:00","19.000","74.000","4.700","22.500","0.610","1016.200","","0.000","12.700","71.000","","25.300","","20.800",""
"C0R620","2020-04-05 20:00:00","34.000","42.000","4.400","21.700","0.830","1015.600","","0.000","11.800","28.000","","24.500","","21.500",""
"C0C660","2020-04-05 20:00:00","176.000","30.000","4.900","14.800","0.850","1000.500","","2.000","-99.000","-99.000","-99.000","18.300","","14.400",""
"C0SA10","2020-04-05 20:00:00","411.000","342.000","0.600","15.100","0.930","973.500","","0.000","6.900","33.000","","20.000","","15.100",""
"C0M740","2020-04-05 20:00:00","15.000","19.000","1.100","16.500","0.890","1016.000","","0.000","-99.000","-99.000","-99.000","22.500","","16.500",""
"C0K460","2020-04-05 20:00:00","60.000","4.000","2.700","16.000","0.960","1010.700","","0.500","-99.000","-99.000","-99.000","21.200","","15.900",""
"C0X100","2020-04-05 20:00:00","10.000","10.000","2.800","19.800","0.680","1015.000","","0.000","-99.000","-99.000","-99.000","25.200","","17.700",""
"C0K560","2020-04-05 20:00:00","117.000","106.000","0.500","16.200","0.970","1005.400","","1.000","-99.000","-99.000","-99.000","22.900","","16.200",""
"C0M840","2020-04-05 20:00:00","578.000","66.000","0.300","17.900","0.920","952.700","","-99.000","-99.000","-99.000","-99.000","23.200","","17.900",""
